exposureValue,focusValue,autofocusEnabled,setAperature,brightnessValue,contrastValue,saturationValue,gainValue,sharpnessValue,backlightCompensation,whiteBalanceAuto,whiteBalanceTemperature
18,12,118,330,0.357576,18450.5,990.683,number_1
21,16,118,330,0.357576,18401.5,984.683,number_1
22,16,118,329,0.358663,18393,993.411,number_1
21,15,118,328,0.359756,18361.5,991.169,number_1
22,16,118,329,0.358663,18448,995.068,number_1
17,12,118,307,0.384365,17956.5,922.139,number_1
23,17,115,274,0.419708,16322.5,718.115,number_1
19,14,114,270,0.422222,16686.5,857.311,number_1
21,15,113,271,0.416974,16260.5,871.796,number_1
19,16,112,270,0.414815,16065.5,868.139,number_1
18,14,113,268,0.421642,15501.5,732.801,number_1
18,15,112,268,0.41791,15444,735.186,number_1
17,13,112,267,0.419476,15449,731.872,number_1
16,10,112,267,0.419476,15403,730.215,number_1
17,13,113,267,0.423221,15405.5,740.115,number_1
18,13,113,267,0.423221,15413.5,736.6,number_1
18,14,113,267,0.423221,15404,731.186,number_1
19,14,113,267,0.423221,15394.5,735.772,number_1
21,17,114,267,0.426966,15404.5,730.943,number_1
19,14,114,267,0.426966,15409,732.701,number_1
20,16,113,267,0.423221,15416.5,730.458,number_1
20,16,113,267,0.423221,15402.5,733.772,number_1
20,15,113,267,0.423221,15431.5,734.943,number_1
22,17,113,267,0.423221,16012.5,877.311,number_1
21,15,113,267,0.423221,16066,872.382,number_1
23,18,114,270,0.422222,16430.5,835.997,number_1
15,9,113,326,0.346626,16834,810.558,number_1
18,12,114,330,0.345455,17074,852.416,number_1
19,12,114,330,0.345455,17200,862.073,number_1
20,14,114,330,0.345455,17384,865.245,number_1
21,15,113,330,0.342424,17659,869.73,number_1
18,12,113,330,0.342424,17494.5,869.63,number_1
19,13,113,330,0.342424,17457,872.558,number_1
20,14,112,330,0.339394,17400,869.73,number_1
18,12,112,329,0.340426,17360,870.416,number_1
22,16,113,329,0.343465,17342,870.215,number_1
21,16,113,329,0.343465,17311,867.73,number_1
18,12,112,329,0.340426,17315.5,869.63,number_1
20,14,113,329,0.343465,17321,872.215,number_1
21,15,113,329,0.343465,17277,869.044,number_1
20,16,113,329,0.343465,17263.5,873.973,number_1
21,14,113,328,0.344512,17278,860.558,number_1
19,14,114,328,0.347561,17271.5,865.63,number_1
20,16,115,327,0.351682,17216,866.215,number_1
19,13,115,326,0.352761,17156.5,863.63,number_1
20,14,115,326,0.352761,17125.5,859.973,number_1
20,14,115,326,0.352761,17133.5,858.458,number_1
21,15,116,325,0.356923,17109,855.044,number_1
21,15,116,325,0.356923,17098,851.73,number_1
18,12,116,324,0.358025,17049.5,851.973,number_1
21,15,115,324,0.354938,17047.5,853.973,number_1
21,16,115,324,0.354938,17047.5,855.144,number_1
21,17,116,330,0.351515,17236,869.044,number_1
15,10,116,325,0.356923,16920.5,818.458,number_1
21,16,116,270,0.42963,16133.5,757.772,number_1
23,18,115,274,0.419708,16547.5,897.796,number_1
22,17,115,273,0.421245,16295.5,866.139,number_1
22,16,114,272,0.419118,16098.5,858.968,number_1
22,17,113,271,0.416974,16049,856.24,number_1
23,17,113,271,0.416974,16060,871.897,number_1
20,15,112,271,0.413284,16067,861.897,number_1
18,13,112,265,0.422642,15583,735.872,number_1
19,13,112,270,0.414815,15987.5,869.796,number_1
20,15,112,265,0.422642,15542,733.044,number_1
20,15,112,265,0.422642,15491.5,744.943,number_1
18,13,112,265,0.422642,15517,734.701,number_1
20,15,112,265,0.422642,15505,736.357,number_1
23,17,112,265,0.422642,15499.5,733.286,number_1
24,18,112,265,0.422642,15484.5,734.943,number_1
22,17,112,265,0.422642,15504.5,735.772,number_1
19,14,112,265,0.422642,15498,733.529,number_1
23,18,112,264,0.424242,15456,740.014,number_1
22,17,112,264,0.424242,15474.5,734.6,number_1
21,16,112,264,0.424242,15499,732.701,number_1
21,16,112,265,0.422642,15539,733.186,number_1
19,14,111,265,0.418868,15544.5,733.973,number_1
20,16,112,264,0.424242,15534,734.014,number_1
21,16,112,264,0.424242,15518.5,736.6,number_1
21,15,111,270,0.411111,16369,830.098,number_1
16,9,110,327,0.336391,17389.5,850.115,number_1
18,11,111,328,0.338415,17596.5,890.458,number_1
21,15,111,327,0.33945,17463.5,877.973,number_1
18,12,110,327,0.336391,17395.5,875.144,number_1
19,13,111,327,0.33945,17426,875.387,number_1
21,15,111,328,0.338415,17378.5,875.002,number_1
21,15,111,328,0.338415,17338.5,877.144,number_1
19,13,111,327,0.33945,17307,871.245,number_1
22,15,111,327,0.33945,17288,877.387,number_1
20,15,110,327,0.336391,17275.5,874.316,number_1
22,16,110,327,0.336391,17206,875.387,number_1
20,14,110,327,0.336391,17206.5,875.973,number_1
21,15,110,327,0.336391,17194.5,878.659,number_1
19,13,110,327,0.336391,17195,872.073,number_1
19,14,109,327,0.333333,17203,875.73,number_1
20,14,110,327,0.336391,17216,880.558,number_1
23,17,111,327,0.33945,17184,870.416,number_1
23,17,110,327,0.336391,17146,876.902,number_1
22,16,111,327,0.33945,17162.5,877.144,number_1
21,15,111,327,0.33945,17146,872.902,number_1
21,15,111,327,0.33945,17134,874.416,number_1
22,16,111,327,0.33945,17143,874.902,number_1
22,16,111,326,0.340491,17196.5,871.831,number_1
20,14,111,326,0.340491,17215,877.245,number_1
21,15,111,326,0.340491,17172.5,868.659,number_1
21,15,111,326,0.340491,17199.5,883.63,number_1
20,15,111,326,0.340491,17237.5,861.487,number_1
19,13,111,329,0.337386,17285.5,880.316,number_1
19,13,112,328,0.341463,17184.5,872.801,number_1
21,15,112,281,0.398577,16409.5,730.316,number_1
19,13,111,273,0.406593,15882,708.558,number_1
21,16,112,272,0.411765,15614,704.073,number_1
21,15,111,272,0.408088,15514.5,704.659,number_1
22,16,112,275,0.407273,15635,718.073,number_1
17,12,110,279,0.394265,15896,742.902,number_1
18,14,107,282,0.379433,16293,756.215,number_1
23,19,106,286,0.370629,17080,781.529,number_1
18,13,108,290,0.372414,18161.5,805.286,number_1
18,14,111,294,0.377551,19342.5,823.914,number_1
19,14,116,298,0.389262,20822.5,793.772,number_1
25,19,121,302,0.400662,22244,792.014,number_1
21,15,125,305,0.409836,23282,806.843,number_1
25,18,126,309,0.407767,23943.5,821.085,number_1
24,18,126,313,0.402556,24280,838.5,number_1
23,17,125,315,0.396825,24158.5,899.713,number_1
22,16,124,317,0.391167,24056.5,901.227,number_1
23,17,124,317,0.391167,23989.5,922.056,number_1
21,16,123,317,0.388013,23936.5,910.399,number_1
23,17,124,317,0.391167,23944,916.299,number_1
22,16,123,316,0.389241,23908,906.156,number_1
22,16,123,316,0.389241,23899.5,903.227,number_1
22,16,123,315,0.390476,23774.5,916.056,number_1
21,16,123,315,0.390476,23667,904.299,number_1
23,17,121,319,0.37931,23809,908.5,number_1
18,13,115,358,0.321229,24514.5,945.63,number_1
17,11,117,389,0.300771,25196.5,1026.4,number_1
18,12,124,388,0.319588,24686.5,1034.54,number_1
16,11,125,386,0.323834,24246,1021.13,number_1
15,10,124,385,0.322078,23972,1016.78,number_1
18,12,122,384,0.317708,23778,1011.96,number_1
17,11,122,382,0.319372,23689,1002.98,number_1
16,10,119,381,0.312336,23504,999.671,number_1
16,12,117,381,0.307087,23280,997.328,number_1
18,12,116,379,0.306069,23113,987.328,number_1
16,11,115,378,0.304233,23002.5,983.428,number_1
17,11,114,378,0.301587,22904.5,987.914,number_1
19,13,114,378,0.301587,22913,985.671,number_1
19,13,114,378,0.301587,22906.5,983.428,number_1
16,11,114,378,0.301587,22918.5,982.115,number_1
15,9,116,378,0.306878,22909.5,987.085,number_1
18,12,117,378,0.309524,22941,980.843,number_1
15,10,115,379,0.30343,22936.5,986.6,number_1
15,9,113,381,0.296588,22967.5,983.286,number_1
16,10,115,382,0.301047,23002,989.186,number_1
17,12,116,383,0.302872,23064.5,996.399,number_1
18,12,116,383,0.302872,23104,999.328,number_1
19,12,116,384,0.302083,23054.5,1006.74,number_1
17,11,117,384,0.304688,23100,1005.81,number_1
16,10,117,384,0.304688,23073.5,1001.91,number_1
19,14,113,385,0.293506,23311,992.156,number_1
16,11,103,385,0.267532,23788.5,983.286,number_1
20,14,108,381,0.283465,24709,959.529,number_1
20,15,118,371,0.318059,23241,941.897,number_1
20,15,125,366,0.34153,22842,927.553,number_1
23,16,126,364,0.346154,22719.5,928.624,number_1
22,17,125,363,0.344353,22751.5,922.968,number_1
21,15,124,363,0.341598,22739.5,927.11,number_1
20,15,121,365,0.331507,22813.5,928.968,number_1
20,14,116,367,0.316076,22796.5,927.654,number_1
20,14,116,367,0.316076,22851,924.24,number_1
21,15,116,367,0.316076,22871.5,926.825,number_1
20,14,115,368,0.3125,22923.5,931.311,number_1
20,15,109,376,0.289894,23622,954.784,number_1
13,11,108,380,0.284211,24371.5,1035.57,number_1
17,11,130,347,0.37464,23808.5,921.428,number_1
14,9,165,350,0.471429,22478.5,1004.97,number_1
17,12,173,340,0.508824,21995.5,1021.39,number_1
16,11,187,332,0.563253,21952.5,1012.57,number_1
18,12,197,326,0.604294,21983.5,1019.68,number_1
17,11,201,325,0.618462,22107,1035.92,number_1
19,12,202,325,0.621538,22081,1044.06,number_1
17,12,202,324,0.623457,21946.5,1045.82,number_1
16,11,203,323,0.628483,21869.5,1045.48,number_1
18,12,202,323,0.625387,21784,1051.03,number_1
17,12,203,322,0.630435,21747.5,1049.62,number_1
18,13,204,321,0.635514,21646.5,1059.76,number_1
19,14,207,319,0.648903,21626.5,1060.93,number_1
15,9,208,318,0.654088,21684.5,1051.28,number_1
17,11,207,320,0.646875,21763,1054.21,number_1
16,10,183,318,0.575472,22092.5,1007.8,number_1
15,11,137,340,0.402941,23596.5,907.772,number_1
19,15,99,340,0.291176,24030,884.215,number_1
19,15,124,357,0.347339,23805,918.382,number_1
19,13,136,347,0.391931,22978.5,902.767,number_1
21,14,142,342,0.415205,22601,897.696,number_1
20,16,146,339,0.430678,22234.5,896.423,number_1
22,16,151,337,0.448071,22054.5,896.08,number_1
22,16,154,336,0.458333,21898,900.465,number_1
21,16,156,335,0.465672,21751,894.323,number_1
23,19,155,335,0.462687,21706.5,893.737,number_1
25,19,153,336,0.455357,21670.5,889.595,number_1
20,14,149,342,0.435673,21802,896.323,number_1
22,16,144,345,0.417391,21706.5,893.595,number_1
18,12,137,350,0.391429,21659.5,897.453,number_1
19,13,128,352,0.363636,21645.5,895.311,number_1
18,12,114,306,0.372549,21028.5,815.428,number_1
20,14,111,295,0.376271,20351.5,758.174,number_1
17,11,108,290,0.372414,19985,757.245,number_1
22,18,104,288,0.361111,19524,767.73,number_1
22,17,102,286,0.356643,19073,793.529,number_1
21,16,102,283,0.360424,18754,779.387,number_1
18,12,102,282,0.361702,18518.5,783.63,number_1
21,17,102,281,0.362989,18338.5,783.63,number_1
20,14,101,280,0.360714,18258.5,779.63,number_1
17,12,101,280,0.360714,18210.5,786.115,number_1
17,13,102,280,0.364286,18262,783.044,number_1
20,14,101,281,0.359431,18273,774.215,number_1
20,15,101,281,0.359431,18262.5,775.144,number_1
18,14,102,281,0.362989,18220.5,782.115,number_1
19,13,101,280,0.360714,18227.5,777.973,number_1
18,14,101,279,0.362007,18135,767.73,number_1
18,12,101,279,0.362007,18079,767.387,number_1
16,10,100,278,0.359712,18016,768.558,number_1
19,13,100,278,0.359712,17945.5,764.316,number_1
18,13,100,279,0.358423,17882,771.387,number_1
21,15,99,280,0.353571,17793.5,769.002,number_1
20,14,97,282,0.343972,17516.5,770.316,number_1
20,14,95,285,0.333333,17183,769.588,number_1
18,13,94,288,0.326389,16940,767.103,number_1
19,15,95,291,0.32646,16788,774.416,number_1
18,14,95,293,0.324232,16700.5,773.345,number_1
21,14,94,294,0.319728,16609.5,773.345,number_1
19,15,92,295,0.311864,16539.5,776.174,number_1
18,14,92,295,0.311864,16543.5,776.174,number_1
21,17,92,295,0.311864,16629.5,777.688,number_1
20,16,93,297,0.313131,16727.5,786.659,number_1
20,14,91,315,0.288889,17166.5,821.345,number_1
14,8,90,359,0.250696,17908.5,885.688,number_1
14,10,88,360,0.244444,17762,889.446,number_1
14,9,89,357,0.2493,17460.5,880.375,number_1
20,14,88,354,0.248588,17326,879.446,number_1
17,12,87,351,0.247863,17273,871.446,number_1
15,9,88,350,0.251429,17312,873.446,number_1
18,13,87,350,0.248571,17335,883.931,number_1
16,11,87,350,0.248571,17426.5,878.032,number_1
15,10,88,350,0.251429,17498,877.103,number_1
13,8,86,351,0.245014,17555,880.617,number_1
17,12,87,351,0.247863,17654,884.416,number_1
16,11,87,351,0.247863,17667.5,886.174,number_1
17,12,87,351,0.247863,17647,882.274,number_1
17,11,87,351,0.247863,17645.5,878.517,number_1
15,11,87,350,0.248571,17590,880.274,number_1
14,8,86,350,0.245714,17562.5,874.718,number_1
14,10,87,350,0.248571,17579.5,880.174,number_1
15,11,86,349,0.246418,17557.5,878.032,number_1
13,8,85,348,0.244253,17538.5,886.174,number_1
15,10,86,348,0.247126,17510.5,877.345,number_1
14,10,87,347,0.25072,17461,876.274,number_1
16,10,87,347,0.25072,17455.5,875.688,number_1
16,10,88,346,0.254335,17476,875.446,number_1
16,11,86,346,0.248555,17509.5,876.86,number_1
15,10,87,346,0.251445,17591.5,878.517,number_1
17,11,88,347,0.253602,17659,877.304,number_1
16,10,88,346,0.254335,17813.5,886.032,number_1
17,11,89,344,0.258721,17810,880.274,number_1
18,13,90,342,0.263158,17797.5,876.375,number_1
19,13,93,340,0.273529,17769.5,879.345,number_1
17,12,95,308,0.308442,17144,787.446,number_1
18,13,97,282,0.343972,16438.5,780.316,number_1
23,17,99,274,0.361314,16254,753.245,number_1
17,12,101,271,0.372694,16069,747.245,number_1
20,15,102,269,0.379182,15883,745.387,number_1
20,15,102,268,0.380597,15720.5,745.144,number_1
17,12,102,267,0.382022,15594,737.588,number_1
17,12,102,267,0.382022,15593,743.245,number_1
19,13,101,268,0.376866,15633.5,742.174,number_1
19,14,100,268,0.373134,15683.5,745.002,number_1
19,13,100,269,0.371747,15728,748.902,number_1
19,13,100,270,0.37037,15728.5,757.973,number_1
21,15,99,275,0.36,15993,741.446,number_1
17,11,98,296,0.331081,16430.5,776.86,number_1
17,12,97,334,0.290419,17186.5,844.375,number_1
15,9,101,337,0.299703,17364.5,863.345,number_1
16,10,103,336,0.306548,17120,857.588,number_1
14,8,104,335,0.310448,16908.5,849.688,number_1
16,10,104,335,0.310448,16878,849.931,number_1
17,11,103,335,0.307463,16826.5,845.203,number_1
16,10,103,335,0.307463,16825,849.931,number_1
13,7,102,335,0.304478,16861,842.96,number_1
16,9,102,336,0.303571,16874.5,847.688,number_1
18,13,103,335,0.307463,17078,856.073,number_1
18,12,104,331,0.314199,17231,853.671,number_1
15,10,120,323,0.371517,17479,825.127,number_1
20,14,148,313,0.472843,17661.5,831.11,number_1
19,14,168,304,0.552632,17690.5,830.139,number_1
23,17,185,298,0.620805,17938.5,838.624,number_1
24,18,194,293,0.662116,17816,838.181,number_1
21,16,196,291,0.67354,17760,838.867,number_1
24,18,197,292,0.674658,17857.5,841.595,number_1
23,18,196,293,0.668942,17901.5,842.281,number_1
23,17,195,294,0.663265,17925.5,840.767,number_1
21,15,194,295,0.657627,17945.5,840.767,number_1
18,14,193,295,0.654237,17922,838.524,number_1
15,9,191,298,0.64094,18017,840.181,number_1
18,12,181,307,0.589577,18251,841.98,number_1
20,15,149,284,0.524648,17241.5,767.37,number_1
20,14,125,270,0.462963,16549,711.529,number_1
18,13,106,264,0.401515,16565,683.304,number_1
18,12,103,239,0.430962,15414.5,649.404,number_1
19,14,233,119,1.95798,14834,778.191,number_1
20,15,233,119,1.95798,14829,776.191,number_1
19,14,233,119,1.95798,14831,775.362,number_1
20,15,233,119,1.95798,14828,777.019,number_1
23,19,131,223,0.587444,15214.5,654.375,number_1
22,16,133,228,0.583333,15573.5,662.517,number_1
27,22,134,233,0.575107,15821.5,672.86,number_1
22,16,133,236,0.563559,15996.5,678.86,number_1
23,18,134,239,0.560669,16040,687.931,number_1
20,16,135,241,0.560166,16055,701.103,number_1
21,17,135,242,0.557851,16111,718.416,number_1
23,17,136,244,0.557377,16116.5,716.86,number_1
21,15,138,245,0.563265,16271,788.701,number_1
20,16,138,246,0.560976,16402,787.872,number_1
21,16,140,248,0.564516,16568,789.186,number_1
21,16,141,248,0.568548,16727.5,802.943,number_1
18,14,151,258,0.585271,17363.5,866.056,number_1
21,15,172,263,0.653992,18070.5,874.482,number_1
20,14,217,278,0.780576,18839.5,906.423,number_1
19,13,226,279,0.810036,19119.5,920.021,number_1
21,16,230,278,0.827338,19256,915.637,number_1
22,16,231,277,0.833935,19310,920.122,number_1
22,17,231,277,0.833935,19329,921.637,number_1
22,17,234,273,0.857143,19329,919.637,number_1
19,13,235,271,0.867159,19355,923.637,number_1
22,16,237,269,0.881041,19336,923.98,number_1
20,14,238,268,0.88806,19377.5,929.536,number_1
21,15,238,266,0.894737,19328.5,928.566,number_1
22,16,237,266,0.890977,19316,920.323,number_1
25,19,237,265,0.89434,19247,923.98,number_1
23,18,236,267,0.883895,19221,924.122,number_1
20,16,212,263,0.806084,18911.5,872.281,number_1
26,20,186,258,0.72093,18837.5,883.796,number_1
22,16,157,243,0.646091,17613.5,794.115,number_1
22,16,156,242,0.644628,17239,736.014,number_1
21,16,156,241,0.647303,17026,729.044,number_1
23,18,155,241,0.643154,16882,729.872,number_1
23,19,152,240,0.633333,17132.5,769.428,number_1
22,17,135,267,0.505618,19561.5,744.943,number_1
21,16,130,282,0.460993,22974.5,791.286,number_1
19,14,187,285,0.65614,23304.5,838.968,number_1
27,20,250,301,0.830565,23124,919.661,number_1
23,18,256,282,0.907801,20300,889.661,number_1
21,15,253,270,0.937037,18713.5,899.418,number_1
24,19,254,264,0.962121,18249,858.205,number_1
21,16,254,259,0.980695,17921.5,853.134,number_1
19,13,254,258,0.984496,17800,850.548,number_1
21,15,253,257,0.984436,17768,846.548,number_1
23,17,254,257,0.988327,17730.5,847.619,number_1
23,19,254,256,0.992188,17753.5,847.134,number_1
21,16,255,256,0.996094,17768,847.377,number_1
21,16,254,257,0.988327,17852.5,849.134,number_1
19,13,253,261,0.969349,18047,850.548,number_1
18,13,237,261,0.908046,18991.5,846.306,number_1
16,11,157,253,0.620553,20133,748.5,number_1
17,13,122,251,0.486056,19433,720.701,number_1
17,13,117,250,0.468,18298,683.103,number_1
20,15,113,254,0.444882,17372,719.73,number_1
18,13,111,259,0.428571,16999.5,783.831,number_1
19,13,111,250,0.444,17069.5,748.316,number_1
21,15,113,252,0.448413,17661,717.588,number_1
16,10,122,266,0.458647,18629.5,757.973,number_1
18,13,157,254,0.61811,19840,776.642,number_1
18,12,213,284,0.75,20616.5,982.105,number_1
19,14,228,286,0.797203,21148.5,1003.56,number_1
20,14,234,288,0.8125,21624.5,1012.05,number_1
20,14,235,290,0.810345,21980,1015.32,number_1
18,13,235,290,0.810345,21992,1022.49,number_1
21,14,235,288,0.815972,21910.5,1041.08,number_1
19,12,234,288,0.8125,22132.5,993.762,number_1
20,13,231,288,0.802083,21975.5,995.418,number_1
18,12,228,289,0.788927,21879.5,995.762,number_1
20,15,227,290,0.782759,21756.5,993.762,number_1
22,15,227,289,0.785467,21730,1006.15,number_1
20,14,229,287,0.797909,21893,976.205,number_1
19,13,226,292,0.773973,22163,978.347,number_1
16,10,185,278,0.665468,21819.5,902.281,number_1
19,13,130,281,0.462633,20754,783.044,number_1
14,10,111,281,0.395018,19695,810.215,number_1
17,13,107,282,0.379433,18994,802.558,number_1
21,15,104,282,0.368794,18625.5,772.174,number_1
16,11,101,282,0.358156,18550.5,755.345,number_1
18,12,102,283,0.360424,18934,733.588,number_1
17,10,114,284,0.401408,19444.5,731.345,number_1
17,12,130,295,0.440678,20033.5,766.316,number_1
20,14,141,313,0.450479,19955,848.382,number_1
25,19,140,292,0.479452,19110,880.323,number_1
21,15,141,285,0.494737,18977.5,889.737,number_1
17,12,142,285,0.498246,19005.5,892.222,number_1
18,13,140,285,0.491228,18895.5,875.252,number_1
21,15,139,284,0.489437,18831,865.838,number_1
20,14,136,284,0.478873,18608.5,753.227,number_1
21,14,135,284,0.475352,18562,749.47,number_1
19,13,134,285,0.470175,18629,748.5,number_1
17,11,133,297,0.447811,19060.5,770.884,number_1
22,16,134,337,0.397626,20803,845.955,number_1
20,14,131,342,0.383041,20456.5,877.026,number_1
16,10,126,311,0.405145,18535,797.044,number_1
16,10,119,311,0.382637,17664,783.245,number_1
17,11,118,307,0.384365,17323.5,778.316,number_1
14,8,115,307,0.374593,17154.5,778.174,number_1
12,7,115,307,0.374593,17051.5,781.002,number_1
16,10,114,307,0.371336,16939,780.759,number_1
14,9,115,308,0.373377,17022,782.073,number_1
14,8,115,308,0.373377,17041.5,793.973,number_1
14,9,114,307,0.371336,17060.5,789.973,number_1
14,9,113,309,0.365696,17138,792.073,number_1
17,11,112,328,0.341463,17802.5,809.688,number_1
15,10,110,345,0.318841,19207.5,858.375,number_1
16,10,110,336,0.327381,20756.5,843.345,number_1
16,11,107,303,0.353135,19251,860.558,number_1
18,12,109,303,0.359736,19733.5,779.061,number_1
15,10,114,309,0.368932,19245.5,790.801,number_1
19,13,132,309,0.427184,19226.5,805.37,number_1
21,15,155,309,0.501618,19555,826.039,number_1
22,16,166,310,0.535484,19622.5,838.767,number_1
21,17,174,308,0.564935,19727,847.838,number_1
24,18,178,306,0.581699,19840.5,845.938,number_1
24,20,184,304,0.605263,19815,853.009,number_1
21,15,186,302,0.615894,19813,847.696,number_1
24,18,186,304,0.611842,19765,849.495,number_1
17,13,172,322,0.534161,21488,906.181,number_1
11,8,117,308,0.37987,20850,851.529,number_1
14,10,148,311,0.475884,19435.5,886.884,number_1
14,9,153,304,0.503289,18424.5,911.654,number_1
14,10,153,296,0.516892,18126,894.583,number_1
15,9,149,291,0.512027,17887.5,889.512,number_1
17,11,149,289,0.515571,17597,921.897,number_1
16,11,151,285,0.529825,17431,925.897,number_1
18,12,155,284,0.545775,17496.5,943.11,number_1
15,10,157,281,0.558719,17593,934.867,number_1
19,12,159,280,0.567857,17649,945.838,number_1
14,8,159,281,0.565836,17707.5,943.453,number_1
13,8,135,274,0.492701,18421,836.843,number_1
15,10,94,299,0.314381,20826.5,812.659,number_1
24,19,135,313,0.43131,19805.5,858.281,number_1
26,20,146,302,0.483444,18843.5,842.08,number_1
19,14,150,296,0.506757,18432,838.666,number_1
22,17,150,296,0.506757,18339,836.181,number_1
21,15,148,298,0.496644,18309,834.323,number_1
22,18,147,301,0.488372,18361.5,840.222,number_1
20,15,147,301,0.488372,18366,838.666,number_1
20,15,149,300,0.496667,18443,839.838,number_1
21,16,149,300,0.496667,18405,838.323,number_1
21,16,147,301,0.488372,18502,840.323,number_1
23,18,139,317,0.438486,19858.5,859.938,number_1
24,18,110,311,0.353698,21672.5,823.487,number_1
13,8,159,283,0.561837,22687,833.186,number_1
17,11,208,301,0.69103,23111.5,943.536,number_1
23,17,217,294,0.738095,21730.5,990.247,number_1
20,14,216,297,0.727273,21565.5,1002.93,number_1
17,11,211,303,0.69637,21681.5,999.619,number_1
18,12,208,305,0.681967,21654,1008.21,number_1
17,12,208,306,0.679739,21617.5,1005.13,number_1
17,12,213,305,0.698361,21847,1031.52,number_1
19,14,182,281,0.647687,21937.5,926.139,number_1
20,16,170,269,0.63197,22090,838.642,number_1
19,13,174,261,0.666667,22003,1030.35,number_1
22,16,167,267,0.625468,21197,1003.78,number_1
21,15,167,271,0.616236,20662,942.323,number_1
20,15,168,273,0.615385,20539,952.323,number_1
17,13,171,273,0.626374,20548.5,913.252,number_1
20,16,175,273,0.641026,20572,945.637,number_1
21,15,176,275,0.64,20947.5,905.595,number_1
20,14,178,277,0.642599,21253,909.495,number_1
19,16,189,278,0.679856,22162.5,961.051,number_1
16,11,220,309,0.711974,22897.5,1097.16,number_1
17,12,255,320,0.796875,23479.5,1095.44,number_1
17,11,261,316,0.825949,23246,1074.86,number_1
16,10,262,316,0.829114,23231,1068.17,number_1
17,11,261,318,0.820755,23265,1066.51,number_1
15,11,259,320,0.809375,23301.5,1066.27,number_1
17,12,259,321,0.806854,23343.5,1069.1,number_1
17,11,260,320,0.8125,23374.5,1064.96,number_1
15,10,260,320,0.8125,23379.5,1069.44,number_1
16,11,259,320,0.809375,23397,1069.2,number_1
14,9,251,317,0.791798,22984,1061.4,number_1
22,16,208,288,0.722222,22406,979.72,number_1
21,16,182,286,0.636364,21438.5,934.507,number_1
17,12,177,285,0.621053,20905,853.838,number_1
17,11,170,285,0.596491,21448,979.092,number_1
18,13,156,277,0.563177,22777.5,948.708,number_1
20,15,135,283,0.477032,23867.5,780.943,number_1
23,19,130,287,0.452962,24751,778.902,number_1
20,15,153,288,0.53125,23747.5,792.115,number_1
22,18,166,281,0.590747,21387.5,772.198,number_1
21,15,169,273,0.619048,19671.5,752.825,number_1
22,16,171,267,0.640449,18608.5,738.482,number_1
23,17,171,261,0.655172,17846,731.897,number_1
20,15,171,258,0.662791,17346.5,723.654,number_1
19,13,172,255,0.67451,17049.5,718.139,number_1
21,17,181,263,0.688213,17264,749.838,number_1
